TENANT_CD,ACCOUNT_KEY,BASE_CURR_AMOUNT,BASE_CURR_CD,BENE_CURR_CD,EXECUTION_LOCAL_DATE_TIME,OPP_COUNTRY_CD,ORIG_CURR_CD,ORIGINATOR_NAME,TRANSACTION_TYPE_DESC
2000000.0,t2_152,181992.0,USD,missing,03-JUL-12 12.47.39.000000000 AM,missing,EUR,Branch of Bank Of US,Receive - Online - Incoming
2000000.0,t2_152,264970.0,USD,missing,02-SEP-12 04.53.42.000000000 AM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_152,484954.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_945,874623.0,USD,missing,04-OCT-12 12.25.58.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Bill Payment - Incoming
2000000.0,t2_152,292542.0,USD,missing,06-AUG-12 05.04.18.000000000 PM,missing,EUR,Branch of Bank of alabama,Receive - Money Transfer - Incoming
2000000.0,t2_145,440079.0,USD,missing,12-NOV-12 09.52.12.000000000 AM,missing,MXN,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_945,680876.0,USD,missing,31-OCT-12 03.10.11.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_152,599510.0,USD,missing,09-AUG-12 06.58.40.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Bill Payment - Incoming
2000000.0,t2_152,879349.0,USD,missing,07-JUL-12 04.38.20.000000000 AM,missing,USD,Branch of Bank of France,Send - Cash Payout Services - Incoming
2000000.0,t2_945,203686.0,USD,missing,21-SEP-12 07.38.01.000000000 PM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Incoming
2000000.0,t2_152,407997.0,USD,missing,02-SEP-12 10.02.04.000000000 PM,missing,EUR,Branch of Bank of NEW YORK,Receive - Express Payment - Incoming
2000000.0,t2_945,307362.0,USD,missing,30-OCT-12 10.47.28.000000000 PM,missing,EUR,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_945,197228.0,USD,missing,27-OCT-12 03.43.05.000000000 AM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_152,855332.0,USD,missing,02-OCT-12 06.45.36.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Online - Incoming
2000000.0,t2_152,855332.0,USD,missing,02-OCT-12 06.45.36.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Prepaid Cards - Incoming
2000000.0,t2_152,647291.0,USD,missing,20-OCT-12 06.43.06.000000000 PM,missing,EUR,Branch of Bank of NEW YORK,Receive - Utility Bill Payment - Incoming
2000000.0,t2_945,541317.0,USD,missing,08-NOV-12 11.00.27.000000000 AM,missing,USD,Branch of Bank of alabama,Send - Cash Payout Services - Incoming
2000000.0,t2_145,890883.0,USD,missing,08-SEP-12 06.34.43.000000000 AM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_145,440683.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of US,Send - Online - Incoming
2000000.0,t2_145,440683.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Order - Incoming
2000000.0,t2_945,700719.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of Bank of France,Receive - Cash Payout Services - Incoming
2000000.0,t2_152,629775.0,USD,missing,17-AUG-12 12.09.28.000000000 AM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,t2_145,389572.0,USD,missing,14-JUL-12 11.59.36.000000000 AM,missing,JPY,Branch of Bank Of England,Receive - Prepaid Cards - Incoming
2000000.0,t2_145,389572.0,USD,missing,14-JUL-12 11.59.36.000000000 AM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_152,62838.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_152,62838.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Bill Payment - Incoming
2000000.0,t2_152,283455.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Incoming
2000000.0,t2_145,787590.0,USD,missing,31-OCT-12 01.15.37.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Cash Payout Services - Incoming
2000000.0,t2_145,693645.0,USD,missing,28-AUG-12 01.00.26.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_945,691674.0,USD,missing,16-AUG-12 06.51.40.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_20_LIB,64163.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Bill Payment - Outgoing
2000000.0,UDM_Branch_t2_20_LIB,64163.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_152,310459.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,t2_152,310459.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Order - Incoming
2000000.0,t2_145,754417.0,USD,missing,07-SEP-12 02.19.18.000000000 PM,missing,USD,Branch of Bank of alabama,Send - Utility Bill Payment - Incoming
2000000.0,t2_145,754417.0,USD,missing,07-SEP-12 02.19.18.000000000 PM,missing,USD,Branch of Bank of alabama,Send - Cash Payout Services - Incoming
2000000.0,t2_945,79571.0,USD,missing,25-JUL-12 08.27.09.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_152,430382.0,USD,missing,30-JUL-12 11.25.16.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_145,200156.0,USD,missing,10-JUL-12 04.38.57.000000000 AM,missing,EUR,Branch of Bank Of US,Receive - Bill Payment - Incoming
2000000.0,t2_945,841781.0,USD,missing,12-OCT-12 10.54.17.000000000 PM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_145,771412.0,USD,missing,18-SEP-12 09.00.31.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_945,650329.0,USD,missing,30-AUG-12 03.24.48.000000000 PM,missing,EUR,Branch of Bank Of US,Receive - Bill Payment - Incoming
2000000.0,t2_945,478244.0,USD,missing,30-JUL-12 01.34.27.000000000 AM,missing,USD,Branch of BANK OF CHARLOTTE,Send - Cash Payout Services - Incoming
2000000.0,t2_945,135283.0,USD,missing,16-JUL-12 04.58.46.000000000 AM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_145,370718.0,USD,missing,21-NOV-12 10.28.27.000000000 PM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_145,623051.0,USD,missing,19-SEP-12 10.25.49.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Bill Payment - Incoming
2000000.0,t2_145,468264.0,USD,missing,25-NOV-12 05.09.20.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_145,461367.0,USD,missing,06-NOV-12 04.29.12.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_145,921376.0,USD,missing,12-AUG-12 01.51.11.000000000 PM,missing,USD,Branch of BANK OF CHARLOTTE,Send - Bill Payment - Incoming
2000000.0,t2_945,499815.0,USD,missing,08-OCT-12 02.22.41.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Cash Payout Services - Incoming
2000000.0,t2_145,260569.0,USD,missing,08-SEP-12 07.09.41.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Money Transfer - Incoming
2000000.0,t2_145,260569.0,USD,missing,08-SEP-12 07.09.41.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Online - Incoming
2000000.0,t2_145,212422.0,USD,missing,16-JUL-12 06.26.52.000000000 AM,missing,EUR,Branch of BANK OF CHARLOTTE,Receive - Prepaid Cards - Incoming
2000000.0,t2_145,709245.0,USD,missing,12-JUL-12 11.17.32.000000000 AM,missing,MXN,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Incoming
2000000.0,t2_945,932318.0,USD,missing,22-JUL-12 01.32.29.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Cash Payout Services - Incoming
2000000.0,t2_145,663387.0,USD,missing,29-JUL-12 07.06.22.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Transfer - Incoming
2000000.0,t2_145,663387.0,USD,missing,29-JUL-12 07.06.22.000000000 PM,missing,USD,Branch of Bank Of US,Send - Online - Incoming
2000000.0,t2_152,216062.0,USD,missing,03-SEP-12 09.23.37.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_945,998924.0,USD,missing,20-NOV-12 07.04.44.000000000 PM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_110_CAN,-1000000000.0,USD,missing,25-DEC-12 03.32.44.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_110_CAN,1000000000.0,USD,missing,25-DEC-12 03.32.44.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Transfer - Incoming
2000000.0,t2_145,987207.0,USD,missing,02-DEC-12 03.03.21.000000000 AM,missing,MXN,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_113_ANT,-6998.0,USD,missing,25-DEC-12 02.33.15.000000000 PM,missing,EUR,Branch of Bank of France,Send - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_113_ANT,6998.0,USD,missing,25-DEC-12 02.33.15.000000000 PM,missing,EUR,Branch of Bank of France,Send - Money Transfer - Incoming
2000000.0,t2_145,273666.0,USD,missing,04-NOV-12 04.43.48.000000000 AM,missing,USD,Branch of Bank Of US,Send - Express Payment - Incoming
2000000.0,t2_145,2013.0,USD,missing,06-OCT-12 07.41.12.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Cash Payout Services - Incoming
2000000.0,t2_152,512298.0,USD,missing,27-JUN-12 12.42.43.000000000 AM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_152,663118.0,USD,missing,19-OCT-12 11.46.22.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_152,642023.0,USD,missing,27-JUN-12 06.22.41.000000000 AM,missing,EUR,Branch of USA Electric Corp.,Receive - Prepaid Cards - Incoming
2000000.0,t2_145,844176.0,USD,missing,16-OCT-12 12.04.01.000000000 PM,missing,USD,Branch of BANK OF CHARLOTTE,Send - Express Payment - Incoming
2000000.0,t2_145,812755.0,USD,missing,14-OCT-12 05.29.42.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_145,927124.0,USD,missing,07-AUG-12 12.59.08.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_152,739786.0,USD,missing,09-AUG-12 06.11.09.000000000 AM,missing,JPY,Branch of Bank of alabama,Receive - Money Transfer - Incoming
2000000.0,t2_152,835527.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Bill Payment - Incoming
2000000.0,t2_945,405210.0,USD,missing,04-OCT-12 02.09.08.000000000 AM,missing,EUR,Branch of Bank of alabama,Receive - Online - Incoming
2000000.0,t2_145,739977.0,USD,missing,01-NOV-12 12.53.42.000000000 AM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_945,679101.0,USD,missing,13-SEP-12 08.59.03.000000000 PM,missing,EUR,Branch of Bank Of England,Receive - Money Order - Incoming
2000000.0,t2_945,499908.0,USD,missing,04-AUG-12 08.24.46.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Money Transfer - Incoming
2000000.0,t2_945,499908.0,USD,missing,04-AUG-12 08.24.46.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Prepaid Cards - Incoming
2000000.0,t2_945,247343.0,USD,missing,18-NOV-12 08.17.17.000000000 AM,missing,USD,Branch of Bank of France,Send - Online - Incoming
2000000.0,t2_945,247343.0,USD,missing,18-NOV-12 08.17.17.000000000 AM,missing,USD,Branch of Bank of France,Send - Money Order - Incoming
2000000.0,t2_145,796947.0,USD,missing,16-SEP-12 10.02.56.000000000 AM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_945,797511.0,USD,missing,06-AUG-12 10.51.13.000000000 PM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Express Payment - Incoming
2000000.0,t2_152,157107.0,USD,missing,19-JUL-12 10.24.19.000000000 AM,missing,EUR,Branch of Bank of NEW YORK,Receive - Bill Payment - Incoming
2000000.0,t2_145,952405.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Money Transfer - Incoming
2000000.0,t2_145,952405.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Utility Bill Payment - Incoming
2000000.0,t2_145,165472.0,USD,missing,24-OCT-12 05.31.01.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_152,305938.0,USD,missing,02-SEP-12 04.13.13.000000000 AM,missing,EUR,Branch of Bank of alabama,Receive - Online - Incoming
2000000.0,t2_945,711259.0,USD,missing,28-SEP-12 07.20.27.000000000 AM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_945,517692.0,USD,missing,25-SEP-12 10.13.52.000000000 PM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_945,271014.0,USD,missing,02-SEP-12 03.43.50.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_145,326357.0,USD,missing,21-OCT-12 10.24.15.000000000 AM,missing,JPY,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Incoming
2000000.0,t2_945,499193.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of England,Send - Prepaid Cards - Incoming
2000000.0,t2_945,499193.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of England,Send - Money Order - Incoming
2000000.0,t2_945,952782.0,USD,missing,10-JUL-12 05.43.03.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_145,618305.0,USD,missing,17-OCT-12 04.46.03.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_945,64515.0,USD,missing,16-AUG-12 11.36.01.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_145,264798.0,USD,missing,11-AUG-12 03.44.20.000000000 AM,missing,USD,Branch of Bank of Martin Luther King,Send - Cash Payout Services - Incoming
2000000.0,t2_152,878066.0,USD,missing,26-NOV-12 09.32.49.000000000 AM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_945,144631.0,USD,missing,05-NOV-12 12.54.30.000000000 AM,missing,USD,Branch of Bank of Martin Luther King,Send - Bill Payment - Incoming
2000000.0,t2_945,272141.0,USD,missing,24-AUG-12 03.26.52.000000000 AM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_945,228025.0,USD,missing,06-JUL-12 09.45.27.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_145,241264.0,USD,missing,26-JUN-12 06.05.07.000000000 PM,missing,USD,Branch of Bank of France,Send - Prepaid Cards - Incoming
2000000.0,t2_145,241264.0,USD,missing,26-JUN-12 06.05.07.000000000 PM,missing,USD,Branch of Bank of France,Send - Money Transfer - Incoming
2000000.0,t2_945,27753.0,USD,missing,27-JUN-12 10.28.34.000000000 PM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_11_GRE,77918.0,USD,missing,04-NOV-12 09.43.28.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Utility Bill Payment - Outgoing
2000000.0,UDM_Branch_t2_11_GRE,77918.0,USD,missing,04-NOV-12 09.43.28.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Bill Payment - Outgoing
2000000.0,UDM_Branch_t2_112_BRI,970401.0,USD,missing,02-OCT-12 10.37.31.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_700,575882.0,USD,missing,08-AUG-12 02.57.15.000000000 AM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_493,379078.0,USD,missing,26-JUL-12 03.14.39.000000000 AM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_442,380384.0,USD,missing,26-JUL-12 03.39.35.000000000 PM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_506,378792.0,USD,missing,20-JUL-12 11.02.31.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_145,794096.0,USD,missing,01-JUL-12 10.41.10.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_145,81633.0,USD,missing,03-SEP-12 05.02.09.000000000 PM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Utility Bill Payment - Incoming
2000000.0,t2_145,479063.0,USD,missing,28-AUG-12 02.44.18.000000000 PM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_945,613954.0,USD,missing,26-AUG-12 02.30.47.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_110_ARG,8436.0,USD,missing,25-DEC-12 09.33.15.000000000 AM,missing,ERU,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_152,430912.0,USD,missing,27-JUL-12 04.58.24.000000000 AM,missing,USD,Branch of Bank of alabama,Send - Express Payment - Incoming
2000000.0,t2_152,430912.0,USD,missing,27-JUL-12 04.58.24.000000000 AM,missing,USD,Branch of Bank of alabama,Send - Utility Bill Payment - Incoming
2000000.0,t2_145,210421.0,USD,missing,26-JUL-12 01.48.44.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Express Payment - Incoming
2000000.0,t2_945,995330.0,USD,missing,27-JUN-12 10.03.20.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,t2_945,995330.0,USD,missing,27-JUN-12 10.03.20.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Prepaid Cards - Incoming
2000000.0,t2_948,321740.0,USD,missing,01-JUL-12 09.35.52.000000000 AM,missing,EUR,Branch of Bank of NEW YORK,Receive - Prepaid Cards - Outgoing
2000000.0,t2_945,457979.0,USD,missing,03-JUL-12 02.04.24.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_948,975398.0,USD,missing,03-JUL-12 03.03.39.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_152,506588.0,USD,missing,06-JUL-12 03.23.00.000000000 PM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Incoming
2000000.0,t2_145,582129.0,USD,missing,07-JUL-12 01.12.25.000000000 PM,missing,JPY,Branch of Bank of alabama,Receive - Money Transfer - Incoming
2000000.0,t2_363,281242.0,USD,missing,07-JUL-12 02.57.19.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_945,248883.0,USD,missing,10-JUL-12 04.26.23.000000000 AM,missing,USD,Branch of Bank Of US,Send - Money Order - Incoming
2000000.0,t2_945,248883.0,USD,missing,10-JUL-12 04.26.23.000000000 AM,missing,USD,Branch of Bank Of US,Send - Express Payment - Incoming
2000000.0,t2_152,46744.0,USD,missing,11-JUL-12 11.18.21.000000000 PM,missing,EUR,Branch of Bank of France,Receive - Cash Payout Services - Incoming
2000000.0,t2_152,614973.0,USD,missing,12-JUL-12 03.03.54.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_152,772554.0,USD,missing,13-JUL-12 06.22.59.000000000 PM,missing,USD,Branch of Bank of France,Send - Cash Payout Services - Incoming
2000000.0,t2_152,388171.0,USD,missing,16-JUL-12 04.30.01.000000000 PM,missing,EUR,Branch of Bank Of England,Receive - Bill Payment - Incoming
2000000.0,t2_889,623422.0,USD,missing,19-JUL-12 11.14.28.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_110_CAN,402491.0,USD,missing,22-JUL-12 02.51.20.000000000 AM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_945,459809.0,USD,missing,25-JUL-12 09.49.31.000000000 AM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
